mapping_source	mapping_set_label	subject_category	subject_id	subject_label	predicate_id	object_id	object_label	object_category	confidence	mapping_cardinality	mapping_justification	author_label	reviewer_label	mapping_date	subject_source_version	cnt
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	51030	Chloride, Body Fluid|Other Body Fluid|mmol/L	skos:exactMatch	OMOP:3013194	Chloride [Moles/volume] in Body fluid	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	30
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51475	Epithelial Casts|Urine|/[LPF]	skos:exactMatch	OMOP:3024290	Epithelial casts [#/area] in Urine sediment by Microscopy low power field	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	30
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51490	Oval Fat Body|Urine|/[HPF]	skos:exactMatch	OMOP:3010491	Oval fat bodies (globules) [#/area] in Urine sediment by Microscopy high power field	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	30
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Cardiovascular system	36140	Introduction of needle or intracatheter, upper or lower extremity artery	skos:exactMatch	OMOP:2108075	Introduction of needle or intracatheter, upper or lower extremity artery	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	29
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Cardiovascular system	37242	Vascular embolization or occlusion, inclusive of all radiological supervision and interpretation, intraprocedural roadmapping, and imaging guidance necessary to complete the intervention; arterial, other than hemorrhage or tumor (eg, congenital or acquire	skos:exactMatch	OMOP:44816402	Vascular embolization or occlusion, inclusive of all radiological supervision and interpretation, intraprocedural roadmapping, and imaging guidance necessary to complete the intervention; arterial, other than hemorrhage or tumor (eg, congenital or acquire	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	29
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Digestive system	47379	Unlisted laparoscopic procedure, liver	skos:exactMatch	OMOP:2109338	Unlisted laparoscopic procedure, liver	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	29
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Digestive system	49565	Repair recurrent incisional or ventral hernia; reducible	skos:exactMatch	OMOP:2109501	Repair recurrent incisional or ventral hernia; reducible	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	29
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Maternity care and delivery	59841	Induced abortion, by dilation and evacuation	skos:exactMatch	OMOP:2110330	Induced abortion, by dilation and evacuation	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	29
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Respiratory system	31575	Laryngoscopy, flexible; diagnostic	skos:exactMatch	OMOP:2106527	Laryngoscopy, flexible; diagnostic	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	29
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Urinary system	52317	Litholapaxy: crushing or fragmentation of calculus by any means in bladder and removal of fragments; simple or small (less than 2.5 cm)	skos:exactMatch	OMOP:2109794	Litholapaxy: crushing or fragmentation of calculus by any means in bladder and removal of fragments; simple or small (less than 2.5 cm)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	29
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50959	Macro Prolactin|Blood|	skos:exactMatch	OMOP:43055514	Macroprolactin [Presence] in Serum or Plasma	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	29
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51391	CD11c|Other Body Fluid|%	skos:exactMatch	OMOP:3030790	CD11c cells/100 cells in Body fluid	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	29
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Cardiovascular system	36833	Revision, open, arteriovenous fistula; with thrombectomy, autogenous or nonautogenous dialysis graft (separate procedure)	skos:exactMatch	OMOP:2108299	Revision, open, arteriovenous fistula; with thrombectomy, autogenous or nonautogenous dialysis graft (separate procedure)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	28
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Endocrine system	60260	Thyroidectomy, removal of all remaining thyroid tissue following previous removal of a portion of thyroid	skos:exactMatch	OMOP:2110374	Thyroidectomy, removal of all remaining thyroid tissue following previous removal of a portion of thyroid	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	28
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Integumentary system	19380	Revision of reconstructed breast (eg, significant removal of tissue, re-advancement and/or re-inset of flaps in autologous reconstruction or significant capsular revision combined with soft tissue excision in implant-based reconstruction)	skos:exactMatch	OMOP:2102776	Revision of reconstructed breast (eg, significant removal of tissue, re-advancement and/or re-inset of flaps in autologous reconstruction or significant capsular revision combined with soft tissue excision in implant-based reconstruction)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	28
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51456	Promyelocytes|Pleural|%	skos:exactMatch	OMOP:3023316	Promyelocytes/100 leukocytes in Body fluid	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	28
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Hemic and lymphatic systems	38999	Unlisted procedure, hemic or lymphatic system	skos:exactMatch	OMOP:2108494	Unlisted procedure, hemic or lymphatic system	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	27
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	25260	Repair, tendon or muscle, flexor, forearm and/or wrist; primary, single, each tendon or muscle	skos:exactMatch	OMOP:2104152	Repair, tendon or muscle, flexor, forearm and/or wrist; primary, single, each tendon or muscle	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	27
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Respiratory system	31899	Unlisted procedure, trachea, bronchi	skos:exactMatch	OMOP:2106668	Unlisted procedure, trachea, bronchi	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	27
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	51714	Reflex HIV Confirmation|Blood|	skos:exactMatch	OMOP:40760007	HIV 1+2 Ab+HIV1 p24 Ag [Presence] in Serum or Plasma by Immunoassay	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	27
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51311	CD16|Bone Marrow|%	skos:exactMatch	OMOP:3029325	CD16 blasts/100 blasts in Bone marrow	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	27
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Digestive system	49322	Laparoscopy, surgical; with aspiration of cavity or cyst (eg, ovarian cyst) (single or multiple)	skos:exactMatch	OMOP:2109453	Laparoscopy, surgical; with aspiration of cavity or cyst (eg, ovarian cyst) (single or multiple)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	26
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Integumentary system	15240	Full thickness graft, free, including direct closure of donor site, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands, and/or feet; 20 sq cm or less	skos:exactMatch	OMOP:2102333	Full thickness graft, free, including direct closure of donor site, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands, and/or feet; 20 sq cm or less	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	26
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	23515	Open treatment of clavicular fracture, includes internal fixation, when performed	skos:exactMatch	OMOP:2103733	Open treatment of clavicular fracture, includes internal fixation, when performed	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	26
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	25605	Closed treatment of distal radial fracture (eg, Colles or Smith type) or epiphyseal separation, includes closed treatment of fracture of ulnar styloid, when performed; with manipulation	skos:exactMatch	OMOP:2104279	Closed treatment of distal radial fracture (eg, Colles or Smith type) or epiphyseal separation, includes closed treatment of fracture of ulnar styloid, when performed; with manipulation	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	26
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Nervous system	63035	Laminotomy (hemilaminectomy), with decompression of nerve root(s), including partial facetectomy, foraminotomy and/or excision of herniated intervertebral disc; each additional interspace, cervical or lumbar (List separately in addition to code for primar	skos:exactMatch	OMOP:2110645	Laminotomy (hemilaminectomy), with decompression of nerve root(s), including partial facetectomy, foraminotomy and/or excision of herniated intervertebral disc; each additional interspace, cervical or lumbar (List separately in addition to code for primar	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	26
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Respiratory system	31636	Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with placement of bronchial stent(s) (includes tracheal/bronchial dilation as required), initial bronchus	skos:exactMatch	OMOP:2106605	Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with placement of bronchial stent(s) (includes tracheal/bronchial dilation as required), initial bronchus	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	26
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Urinary system	52204	Cystourethroscopy, with biopsy(s)	skos:exactMatch	OMOP:2109771	Cystourethroscopy, with biopsy(s)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	26
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Urinary system	53899	Unlisted procedure, urinary system	skos:exactMatch	OMOP:2109895	Unlisted procedure, urinary system	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	26
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Cardiovascular system	36012	Selective catheter placement, venous system; second order, or more selective, branch (eg, left adrenal vein, petrosal sinus)	skos:exactMatch	OMOP:2108059	Selective catheter placement, venous system; second order, or more selective, branch (eg, left adrenal vein, petrosal sinus)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	25
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Cardiovascular system	37232	Revascularization, endovascular, open or percutaneous, tibial/peroneal artery, unilateral, each additional vessel; with transluminal angioplasty (List separately in addition to code for primary procedure)	skos:exactMatch	OMOP:40756958	Revascularization, endovascular, open or percutaneous, tibial/peroneal artery, unilateral, each additional vessel; with transluminal angioplasty (List separately in addition to code for primary procedure)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	25
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Digestive system	45381	Colonoscopy, flexible; with directed submucosal injection(s), any substance	skos:exactMatch	OMOP:2109197	Colonoscopy, flexible; with directed submucosal injection(s), any substance	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	25
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Direct refer hospital observ	G0379	Direct admission of patient for hospital observation care	skos:exactMatch	OMOP:2617453	Direct admission of patient for hospital observation care	Observation	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	25
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Endocrine system	60252	Thyroidectomy, total or subtotal for malignancy; with limited neck dissection	skos:exactMatch	OMOP:2110372	Thyroidectomy, total or subtotal for malignancy; with limited neck dissection	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	25
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Respiratory system	31640	Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with excision of tumor	skos:exactMatch	OMOP:2106608	Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with excision of tumor	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	25
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51449	Metamyelocytes|Pleural|%	skos:exactMatch	OMOP:3024936	Metamyelocytes/100 leukocytes in Body fluid	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	25
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Hematology	51461	Ammonium Biurate|Urine|/[HPF]	skos:exactMatch	OMOP:3019200	Ammonium urate crystals [#/area] in Urine sediment by Microscopy high power field	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	25
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Cardiovascular	92981	Transcatheter placement of an intracoronary stent(s), percutaneous, with or without other therapeutic intervention, any method; each additional vessel (List separately in addition to code for primary procedure)	skos:exactMatch	OMOP:2313802	Transcatheter placement of an intracoronary stent(s), percutaneous, with or without other therapeutic intervention, any method; each additional vessel (List separately in addition to code for primary procedure)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	24
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Cardiovascular	93662	Intracardiac echocardiography during therapeutic/diagnostic intervention, including imaging supervision and interpretation (List separately in addition to code for primary procedure)	skos:exactMatch	OMOP:2313942	Intracardiac echocardiography during therapeutic/diagnostic intervention, including imaging supervision and interpretation (List separately in addition to code for primary procedure)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	24
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	23615	Open treatment of proximal humeral (surgical or anatomical neck) fracture, includes internal fixation, when performed, includes repair of tuberosity(s), when performed	skos:exactMatch	OMOP:2103757	Open treatment of proximal humeral (surgical or anatomical neck) fracture, includes internal fixation, when performed, includes repair of tuberosity(s), when performed	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	24
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	28485	Open treatment of metatarsal fracture, includes internal fixation, when performed, each	skos:exactMatch	OMOP:2105734	Open treatment of metatarsal fracture, includes internal fixation, when performed, each	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	24
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	29881	Arthroscopy, knee, surgical; with meniscectomy (medial OR lateral, including any meniscal shaving) including debridement/shaving of articular cartilage (chondroplasty), same or separate compartment(s), when performed	skos:exactMatch	OMOP:2106035	Arthroscopy, knee, surgical; with meniscectomy (medial OR lateral, including any meniscal shaving) including debridement/shaving of articular cartilage (chondroplasty), same or separate compartment(s), when performed	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	24
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Respiratory system	32554	Thoracentesis, needle or catheter, aspiration of the pleural space; without imaging guidance	skos:exactMatch	OMOP:43527914	Thoracentesis, needle or catheter, aspiration of the pleural space; without imaging guidance	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	24
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50962	N-Acetylprocainamide (NAPA)|Blood|ug/mL	skos:exactMatch	OMOP:3001706	N-acetylprocainamide [Mass/volume] in Serum or Plasma	Measurement	1	1:1	semapv:ManualMappingCuration	Tom Pollard	Tufts	11-22-2022	v2.0	24
TUFTS:MIMIC-4-labevents	MIMIC-4 labevents to OMOP	Chemistry	50972	Procainamide|Blood|ug/mL	skos:exactMatch	OMOP:3004653	Procainamide [Mass/volume] in Serum or Plasma	Measurement	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	24
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Cardiovascular system	35471	Transluminal balloon angioplasty, percutaneous; renal or visceral artery	skos:exactMatch	OMOP:2107797	Transluminal balloon angioplasty, percutaneous; renal or visceral artery	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	23
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Iliac art angio,cardiac cath	G0278	Iliac and/or femoral artery angiography, non-selective, bilateral or ipsilateral to catheter insertion, performed at the same time as cardiac catheterization and/or coronary angiography, includes positioning or placement of the catheter in the distal a...	skos:exactMatch	OMOP:2617361	Iliac and/or femoral artery angiography, non-selective, bilateral or ipsilateral to catheter insertion, performed at the same time as cardiac catheterization and/or coronary angiography, includes positioning or placement of the catheter in the distal a...	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	23
TUFTS:MIMIC-4-hcpcs	MIMIC-4 hcpcs to OMOP	Musculoskeletal system	20692	Application of a multiplane (pins or wires in more than 1 plane), unilateral, external fixation system (eg, Ilizarov, Monticelli type)	skos:exactMatch	OMOP:2102935	Application of a multiplane (pins or wires in more than 1 plane), unilateral, external fixation system (eg, Ilizarov, Monticelli type)	Procedure	1	1:1	semapv:ManualMappingCuration	Odysseus	Tufts	09-15-2022	v.1.0	23
