mapping_source	mapping_set_label	subject_category	subject_id	subject_label	predicate_id	object_id	object_label	object_category	confidence	mapping_cardinality	mapping_justification	author_label	reviewer_label	mapping_provider	mapping_date	subject_vocabulary_version
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000138	PAP (Mean)	skos:exactMatch	OMOP:3028074	Pulmonary artery Mean blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000201	SVR (dyne*sec)/cm5	skos:exactMatch	OMOP:3035146	Systemic vascular Resistance	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000079	Height	skos:exactMatch	OMOP:3036277	Body height	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000155	Plateau Pressure (cmH2O)	skos:exactMatch	OMOP:36304439	Pressure.plateau Respiratory system airway	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000176	Richmond Agitation Sedation Scale (RASS)	skos:exactMatch	OMOP:36684829	Richmond agitation-sedation scale	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000022	Bioreactance Change % in Stroke Volume (SV)	skos:broadMatch	OMOP:37116693	Stroke volume variation	Measurement	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000128	O2 Del Method	skos:broadMatch	OMOP:4036936	Oxygen delivery	Measurement	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000129	O2 Del Method #2	skos:broadMatch	OMOP:4036936	Oxygen delivery	Measurement	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000059	External Catheter Type	skos:broadMatch	OMOP:4077569	Type of catheter	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000100	Intermittent Catheter Type	skos:broadMatch	OMOP:4077569	Type of catheter	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000168	Ramsay Scale (RS): Score	skos:exactMatch	OMOP:4105091	Ramsay sedation scale	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000025	BIS Monitor	skos:exactMatch	OMOP:4134573	Bispectral index	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000132	O2 Flow Rate (L/min)	skos:exactMatch	OMOP:4141684	Delivered oxygen flow rate	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000131	O2 Flow Rate #2 (LPM)	skos:exactMatch	OMOP:4141684	Delivered oxygen flow rate	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000134	Oxygen flow (L/min)	skos:exactMatch	OMOP:4141684	Delivered oxygen flow rate	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000042	Cooling/Warming device and therapy	skos:broadMatch	OMOP:4155144	Device used	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000239	Warming Device Type	skos:broadMatch	OMOP:4155144	Device used	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000024	Bioreactance Stroke Volume Index (SVI)	skos:broadMatch	OMOP:4172676	Stroke index	Measurement	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000195	Stroke Index	skos:exactMatch	OMOP:4172676	Stroke index	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000020	Bioreactance Cardiac Index (CI)	skos:broadMatch	OMOP:4208254	Cardiac index	Measurement	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000033	Cardiac Index	skos:exactMatch	OMOP:4208254	Cardiac index	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000037	CI (L/min/m2)	skos:exactMatch	OMOP:4208254	Cardiac index	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000038	CO	skos:exactMatch	OMOP:4221102	Cardiac output	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000041	CO (L/min)	skos:exactMatch	OMOP:4221102	Cardiac output	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000238	Warming Blanket Use	skos:exactMatch	OMOP:4225960	Warming blanket	Device	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000023	Bioreactance Stroke Volume	skos:broadMatch	OMOP:4231869	Stroke volume	Measurement	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000196	Stroke Volume	skos:exactMatch	OMOP:4231869	Stroke volume	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000199	SV (mL)	skos:exactMatch	OMOP:4231869	Stroke volume	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000107	MAP (cmH2O)	skos:exactMatch	OMOP:42527086	Mean airway pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000110	Minute Ventilation (L/min)	skos:broadMatch	OMOP:4262306	Minute ventilation	Condition	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000161	Pulse	skos:exactMatch	OMOP:4280520	Pulse taking	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000064	FiO2 (%)	skos:exactMatch	OMOP:42869590	Oxygen/Gas total [Pure volume fraction] Inhaled gas	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000065	FIO2 (%) #2	skos:exactMatch	OMOP:42869590	Oxygen/Gas total [Pure volume fraction] Inhaled gas	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000186	Secretion Amount	skos:broadMatch	OMOP:4311165	Respiratory secretion	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000187	Secretion Color	skos:broadMatch	OMOP:4311165	Respiratory secretion	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000188	Secretion Consistency	skos:broadMatch	OMOP:4311165	Respiratory secretion	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000029	BP	skos:exactMatch	OMOP:4326744	Blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000057	ETCO2 (mmHg)	skos:exactMatch	OMOP:4353940	End tidal carbon dioxide partial pressure	Observation	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	ICU Vitals & Intake/Output	700000021	Bioreactance Cardiac Output (CO)	skos:exactMatch	OMOP:45766800	Non-invasive cardiac output monitoring	Observation	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Infant/NICU Assessment	700000159	Pressure Support (cm H2O)	skos:exactMatch	OMOP:3000461	Pressure support setting Ventilator	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Infant/NICU Assessment	700000007	Adult Vent Mode	skos:exactMatch	OMOP:3004921	Ventilation mode Ventilator	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Infant/NICU Assessment	700000175	Resp Rate (Set)	skos:exactMatch	OMOP:3007469	Breath rate setting Ventilator	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Infant/NICU Assessment	700000234	Vt (Set, mL)	skos:exactMatch	OMOP:3012410	Tidal volume setting Ventilator	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Infant/NICU Assessment	700000049	Difficult airway sign posted at bedside	skos:broadMatch	OMOP:4175851	History of difficult intubation	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Infant/NICU Assessment	700000234	Vt (Set, mL)	skos:exactMatch	OMOP:4220163	Tidal volume setting	Observation	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Infant/NICU Assessment	700000187	Secretion Color	skos:broadMatch	OMOP:4311165	Respiratory secretion	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Infant/NICU Assessment	700000188	Secretion Consistency	skos:broadMatch	OMOP:4311165	Respiratory secretion	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Intake/Output	700000034	Chest Tube Net Output (mL)	skos:broadMatch	OMOP:1030277	Chest tube output	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Intake/Output	700000222	Urinary Tube Net Output (mL)	skos:broadMatch	OMOP:3014315	Urine output	Measurement	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Intake/Output	700000059	External Catheter Type	skos:broadMatch	OMOP:4077569	Type of catheter	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Intake/Output	700000100	Intermittent Catheter Type	skos:broadMatch	OMOP:4077569	Type of catheter	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Intake/Output - OLD	700000059	External Catheter Type	skos:broadMatch	OMOP:4077569	Type of catheter	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Intake/Output - OLD	700000100	Intermittent Catheter Type	skos:broadMatch	OMOP:4077569	Type of catheter	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Intra-Aortic Balloon Pump	700000084	IABP Assisted Systole BP	skos:exactMatch	OMOP:3004249	Systolic blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Intra-Aortic Balloon Pump	700000082	IABP Assisted Diastole BP	skos:exactMatch	OMOP:3012888	Diastolic blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Intra-Aortic Balloon Pump	700000085	IABP Augmented Diastole	skos:exactMatch	OMOP:3012888	Diastolic blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Intra-Aortic Balloon Pump	700000086	IABP Unassisted Diastolic BP	skos:exactMatch	OMOP:3012888	Diastolic blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Intra-Aortic Balloon Pump	700000083	IABP Assisted Mean BP	skos:exactMatch	OMOP:3027598	Mean blood pressure	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	IV Assessment	700000223	VAD Brand	skos:broadMatch	OMOP:4235043	Ventricular assist device	Device	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	IV Assessment	700000225	VAD Type	skos:broadMatch	OMOP:4235043	Ventricular assist device	Device	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Lines Drain Airways and Wounds	700000054	ECMO Site	skos:exactMatch	0	No matching concept	Metadata	1	1:0	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Lines Drain Airways and Wounds	700000034	Chest Tube Net Output (mL)	skos:broadMatch	OMOP:1030277	Chest tube output	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Lines Drain Airways and Wounds	700000222	Urinary Tube Net Output (mL)	skos:broadMatch	OMOP:3014315	Urine output	Measurement	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Lines Drain Airways and Wounds	700000059	External Catheter Type	skos:broadMatch	OMOP:4077569	Type of catheter	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Lines Drain Airways and Wounds	700000100	Intermittent Catheter Type	skos:broadMatch	OMOP:4077569	Type of catheter	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Lines Drain Airways and Wounds	700000010	Airway Device	skos:exactMatch	OMOP:4305545	Airway device present	Observation	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Lines/Drains/Airways	700000034	Chest Tube Net Output (mL)	skos:broadMatch	OMOP:1030277	Chest tube output	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Lines/Drains/Airways	700000222	Urinary Tube Net Output (mL)	skos:broadMatch	OMOP:3014315	Urine output	Measurement	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Lines/Drains/Airways	700000059	External Catheter Type	skos:broadMatch	OMOP:4077569	Type of catheter	Observation	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Lines/Drains/Airways	700000010	Airway Device	skos:exactMatch	OMOP:4305545	Airway device present	Observation	1	1:1	semapv:ManualMappingCuration	WU	Tufts	WU	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Neo/Peds NPPV/NIV	700000208	Tidal Volume Exp (mL)	skos:exactMatch	OMOP:21490752	Tidal volume expired Respiratory system airway	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Neo/Peds NPPV/NIV	700000160	PS Above PEEP (cmH2O)	skos:broadMatch	OMOP:3000461	Pressure support setting Ventilator	Measurement	0.8	n:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Neo/Peds NPPV/NIV	700000146	Peds NPPV Mode	skos:exactMatch	OMOP:40762052	BIPAP AndOr CPAP setting Ventilator	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
Washington-University:ShortlistedFlowSheetDataElements	WU-FlowSheetDataElements-to-OMOP	Neo/Peds NPPV/NIV	700000212	Total Rate (breaths/min)	skos:exactMatch	OMOP:4108446	Total breath rate	Measurement	1	1:1	semapv:ManualMappingCuration	WU	Tufts	Tufts	2023-02-22	v.1.0
